FY,Section,Page,Category,Units,Fixed_Charge,Energy_Charge,Wheeling_Charge,Raw_Row
2018-19,General,376,RoE for Retail Supply Business,191,234.0,221.0,192.0,RoE for Retail Supply Business | 191 | 234 | 221 | 192 | 251 | 240
2018-19,General,376,Return on Equity,"1,716",2102.0,1986.0,1719.0,"Return on Equity | 1,716 | 2,102 | 1,986 | 1,719 | 2,255 | 2,146"
2018-19,General,376,O&M expenses for a month,340,411.0,71.0,350.0,O&M expenses for a month | 340 | 411 | 71 | 350 | 436 | 86
2018-19,General,376,Maintenance Spares at 1% of Opening GFA,489,496.0,7.0,505.0,Maintenance Spares at 1% of Opening GFA | 489 | 496 | 7 | 505 | 542 | 37
2018-19,General,376,One and half months equivalent of the expected revenue from charges for use of Distribution Wires,"1,204",1246.0,42.0,1204.0,"One and half months equivalent of the expected revenue from charges for use of Distribution Wires | 1,204 | 1,246 | 42 | 1,204 | 1,246 | 42"
2018-19,General,376,Total Working Capital Requirement,"1,330",1385.0,55.0,1322.0,"Total Working Capital Requirement | 1,330 | 1,385 | 55 | 1,322 | 1,379 | 57"
2018-19,General,377,Interest on Working Capital,144,135.0,143.0,134.0,Interest on Working Capital | 144 | 135 | (9) | 143 | 134 | (9)
2018-19,General,377,Interest on Security Deposit,76,63.0,80.0,70.0,Interest on Security Deposit | 76 | 63 | (13) | 80 | 70 | (10)
2018-19,General,377,O&M expenses for a month,183,222.0,39.0,188.0,O&M expenses for a month | 183 | 222 | 39 | 188 | 235 | 47
2018-19,General,377,Maintenance Spares at 1% of Opening GFA,54,55.0,1.0,56.0,Maintenance Spares at 1% of Opening GFA | 54 | 55 | 1 | 56 | 60 | 4
2018-19,General,377,One and half months equivalent of the expected revenue from sale of electricity including revenue from CSS and Additional Surcharge,"7,640",8075.0,8612.0,537.0,"One and half months equivalent of the expected revenue from sale of electricity including revenue from CSS and Additional Surcharge | 7,640 | (478) | (8,118) | 8,075 | 8,612 | 537"
2018-19,General,377,"One month equivalent of cost of power purchase, Transmission Charges and MSLDC Charges","(4,780)",,4996.0,,"One month equivalent of cost of power purchase, Transmission Charges and MSLDC Charges | (4,780) | (4,818) | (38) | 4,996 | (5,020) | (24)"
2018-19,General,378,Interest on Security Deposit,682,570.0,716.0,628.0,Interest on Security Deposit | 682 | 570 | (112) | 716 | 628 | (88)
2018-19,General,378,O&M expenses for a month,340,411.0,398.0,350.0,O&M expenses for a month | 340 | 411 | 398 | 350 | 436 | 418
2018-19,General,379,Maintenance Spares at 1% of Opening GFA,489,496.0,481.0,505.0,Maintenance Spares at 1% of Opening GFA | 489 | 496 | 481 | 505 | 542 | 522
2018-19,General,379,One and half months equivalent of the expected revenue from charges for use of Distribution Wires,"1,204",1246.0,1206.0,1204.0,"One and half months equivalent of the expected revenue from charges for use of Distribution Wires | 1,204 | 1,246 | 1,206 | 1,204 | 1,246 | 1,247"
2018-19,General,379,Total Working Capital Requirement,"1,330",1385.0,1317.0,1322.0,"Total Working Capital Requirement | 1,330 | 1,385 | 1,317 | 1,322 | 1,379 | 1,341"
2018-19,General,379,Interest on Working Capital,144,135.0,124.0,143.0,Interest on Working Capital | 144 | 135 | 124 | 143 | 134 | 127
2018-19,General,379,Interest on Security Deposit,76,63.0,74.0,80.0,Interest on Security Deposit | 76 | 63 | 74 | 80 | 70 | 82
2018-19,General,379,O&M expenses for a month,183,222.0,214.0,188.0,O&M expenses for a month | 183 | 222 | 214 | 188 | 235 | 225
2018-19,General,379,Maintenance Spares at 1% of Opening GFA,54,55.0,53.0,56.0,Maintenance Spares at 1% of Opening GFA | 54 | 55 | 53 | 56 | 60 | 58
2018-19,General,379,One and half months equivalent of the expected revenue from sale of electricity including revenue from CSS and Additional Surcharge,"7,640",8220.0,8075.0,8612.0,"One and half months equivalent of the expected revenue from sale of electricity including revenue from CSS and Additional Surcharge | 7,640 | (478) | 8,220 | 8,075 | 8,612 | 8,652"
2018-19,General,381,Op. Provision,,301.0,689.0,1121.0,"Op. Provision | 301 | 689 | 1,121 | 1,612"
2018-19,General,381,Addition incl. Bad Debt written off,,405.0,492.0,492.0,Addition incl. Bad Debt written off | 405 | 492 | 492 | 27
2018-19,General,381,Cl. Provision,,689.0,1121.0,1612.0,"Cl. Provision | 689 | 1,121 | 1,612 | 1,639"
2018-19,General,381,Receivables,,26967.0,32768.0,32768.0,"Receivables | 26,967 | 32,768 | 32,768 | 32,768"
2018-19,General,381,Receivables for the year,"1,722",3277.0,1722.0,,"Receivables for the year | 1,722 | 3,277 | 1,722"
2018-19,General,381,Provision for Bad Debts for Wires Business,26,3.0,26.0,,Provision for Bad Debts for Wires Business | 26 | 3 | 26
2018-19,General,382,Receivables for the year,"15,494",29492.0,15494.0,,"Receivables for the year | 15,494 | 29,492 | 15,494"
2018-19,General,382,Provision for Bad Debts for Supply Business,232,24.0,232.0,,Provision for Bad Debts for Supply Business | 232 | 24 | 232
2018-19,General,382,Receivables for the year,"1,722",3277.0,3277.0,1722.0,"Receivables for the year | 1,722 | 3,277 | 3,277 | 1,722"
2018-19,General,382,Provision for Bad Debts for Wires Business,26,3.0,3.0,26.0,Provision for Bad Debts for Wires Business | 26 | 3 | 3 | 26
2018-19,General,382,Receivables for the year,"15,494",29492.0,29492.0,15494.0,"Receivables for the year | 15,494 | 29,492 | 29,492 | 15,494"
2018-19,General,382,Provision for Bad Debts for Supply Business,232,24.0,24.0,232.0,Provision for Bad Debts for Supply Business | 232 | 24 | 24 | 232
2018-19,General,383,Other Expenses,16,68.0,52.0,17.0,Other Expenses | 16 | 68 | 52 | 17 | 71 | 54
2018-19,General,383,"Compensation for injuries, death to staff",3,1.0,1.0,3.0,"Compensation for injuries, death to staff | 3 | 1 | 1 | 3 | 1 | 1"
2018-19,General,383,"Compensation for injuries, death to others",7,16.0,16.0,8.0,"Compensation for injuries, death to others | 7 | 16 | 16 | 8 | 16 | 16"
2018-19,General,384,Non Moving Items,2,4.0,4.0,2.0,Non Moving Items | 2 | 4 | 4 | 2 | 4 | 4
2018-19,General,384,Expenditure of refund of add supply charges,,1.0,1.0,,Expenditure of refund of add supply charges | 1 | 1
2018-19,General,384,Expenditure Of Refund of RLC as per MERC Order,,1.0,1.0,,Expenditure Of Refund of RLC as per MERC Order | 1 | 1
2018-19,General,384,Interest to Suppliers/Contractors,3,,3.0,,Interest to Suppliers/Contractors | 3 | 3
2018-19,General,384,Others,1,3.0,3.0,1.0,Others | 1 | 3 | 3 | 1 | 3 | 3
2018-19,General,384,Expected Credit loss on other receivables,,43.0,43.0,46.0,Expected Credit loss on other receivables | 43 | 43 | 46 | 46
2018-19,General,384,TOTAL,16,68.0,66.0,17.0,TOTAL | 16 | 68 | 66 | 17 | 71 | 70
2018-19,General,384,Contribution to Contingency Reserves,143,,149.0,,Contribution to Contingency Reserves | 143 | (143) | 149 | (149)
2018-19,General,385,Incentives and Discounts,299,259.0,314.0,272.0,Incentives and Discounts | 299 | 259 | (40) | 314 | 272 | (42)
2018-19,General,385,Incentives and Discounts,299,259.0,259.0,314.0,Incentives and Discounts | 299 | 259 | 259 | 314 | 272 | 272
2018-19,General,386,Rents of land or buildings,2,1.0,2.0,1.0,Rents of land or buildings | 2 | 1 | (0) | 2 | 1 | (0)
2018-19,General,386,Sale of Scrap,12,53.0,41.0,13.0,Sale of Scrap | 12 | 53 | 41 | 13 | 56 | 43
2018-19,General,387,Income from investments,19,16.0,20.0,17.0,Income from investments | 19 | 16 | (3) | 20 | 17 | (3)
2018-19,General,387,Open access charges,12,,13.0,,Open access charges | 12 | (12) | 13 | (13)
2018-19,General,387,Interest from Franchisee,4,,5.0,,Interest from Franchisee | 4 | (4) | 5 | (5)
2018-19,General,387,Income from sale of tender documents,,7.0,7.0,7.0,Income from sale of tender documents | 7 | 7 | 7 | 7
2018-19,General,387,Rebate on power purchase,82,,86.0,,Rebate on power purchase | 82 | (82) | 86 | (86)
2018-19,General,387,Prompt payment discount from REC/PFC,,15.0,15.0,16.0,Prompt payment discount from REC/PFC | 15 | 15 | 16 | 16
2018-19,General,387,Other/Miscellaneous receipts,705,958.0,253.0,740.0,"Other/Miscellaneous receipts | 705 | 958 | 253 | 740 | 1,006 | 266"
2018-19,General,387,Recovery from theft and malpractice,67,,67.0,,Recovery from theft and malpractice | 67 | (67) | 67 | (67)
2018-19,General,387,Total,903,1051.0,148.0,945.0,"Total | 903 | 1,051 | 148 | 945 | 1,104 | 159"
2018-19,General,387,Rents of land or buildings,2,1.0,1.0,2.0,Rents of land or buildings | 2 | 1 | 1 | 2 | 1 | 1
2018-19,General,387,Sale of Scrap,12,53.0,53.0,13.0,Sale of Scrap | 12 | 53 | 53 | 13 | 56 | 56
2018-19,General,387,Income from investments,19,16.0,16.0,20.0,Income from investments | 19 | 16 | 16 | 20 | 17 | 17
2018-19,General,387,Other/Miscellaneous receipts,705,958.0,958.0,740.0,"Other/Miscellaneous receipts | 705 | 958 | 958 | 740 | 1,006 | 1,006"
2018-19,General,387,Total,903,1051.0,1051.0,945.0,"Total | 903 | 1,051 | 1,051 | 945 | 1,104 | 1,104"
2018-19,General,389,Income from Open Access Charges,648,641.0,674.0,675.0,Income from Open Access Charges | 648 | 641 | (7) | 674 | 675 | 1
2018-19,General,389,Income from Open Access Charges,648,641.0,641.0,674.0,Income from Open Access Charges | 648 | 641 | 641 | 674 | 675 | 675
2018-19,General,389,Revenue at existing tariff,"68,155",65384.0,72977.0,68565.0,"Revenue at existing tariff | 68,155 | 65,384 | (2,771) | 72,977 | 68,565 | (4,412)"
2018-19,General,390,Revenue at existing tariff,"68,155",65384.0,65639.0,72977.0,"Revenue at existing tariff | 68,155 | 65,384 | 65,639 | 72,977 | 68,565 | 69,086"
2018-19,General,390,Income from Additional Surcharge,738,122.0,768.0,126.0,Income from Additional Surcharge | 738 | 122 | (616) | 768 | 126 | (642)
2018-19,General,391,Income from Additional Surcharge,738,122.0,122.0,768.0,Income from Additional Surcharge | 738 | 122 | 122 | 768 | 126 | 126
2018-19,General,391,Operation & Maintenance Expenses,"4,074",4937.0,4195.0,5237.0,"Operation & Maintenance Expenses | 4,074 | 4,937 | 4,195 | 5,237"
2018-19,General,391,Depreciation,"2,205",2710.0,2248.0,2912.0,"Depreciation | 2,205 | 2,710 | 2,248 | 2,912"
2018-19,General,391,Interest on Loan Capital,"2,107",1382.0,1958.0,1180.0,"Interest on Loan Capital | 2,107 | 1,382 | 1,958 | 1,180"
2018-19,General,391,Interest on Deposits from Consumers and Distribution System Users,76,63.0,80.0,70.0,Interest on Deposits from Consumers and Distribution System Users | 76 | 63 | 80 | 70
2018-19,General,391,Provision for Bad and Doubtful Debts,26,3.0,26.0,0.0,Provision for Bad and Doubtful Debts | 26 | 3 | 26 | 0
2018-19,General,391,Contribution to Contingency Reserves,129,134.0,0.0,,Contribution to Contingency Reserves | 129 | 134 | 0
2018-19,General,391,Total Revenue Expenditure,"8,761",9230.0,8784.0,9533.0,"Total Revenue Expenditure | 8,761 | 9,230 | 8,784 | 9,533"
2018-19,General,391,Return on Equity Capital,"1,525",1867.0,1527.0,2004.0,"Return on Equity Capital | 1,525 | 1,867 | 1,527 | 2,004"
2018-19,General,391,Aggregate Revenue Requirement,"10,285",11098.0,10311.0,11537.0,"Aggregate Revenue Requirement | 10,285 | 11,098 | 10,311 | 11,537"
2018-19,General,391,Income from Wheeling Charges,5,2.0,5.0,2.0,Income from Wheeling Charges | 5 | 2 | 5 | 2
2018-19,General,391,Aggregate Revenue Requirement from Distribution Wires,"9,632",10455.0,9631.0,10861.0,"Aggregate Revenue Requirement from Distribution Wires | 9,632 | 10,455 | 9,631 | 10,861"
2018-19,General,391,Power Purchase Expenses (including Inter-State Transmission Charges),"50,817",52394.0,53334.0,54741.0,"Power Purchase Expenses (including Inter-State Transmission Charges) | 50,817 | 52,394 | 53,334 | 54,741"
2018-19,General,391,Operation & Maintenance Expenses,"2,194",2659.0,2259.0,2820.0,"Operation & Maintenance Expenses | 2,194 | 2,659 | 2,259 | 2,820"
2018-19,General,392,Depreciation,245,301.0,250.0,324.0,Depreciation | 245 | 301 | 250 | 324
2018-19,General,392,Interest on Loan Capital,234,154.0,218.0,131.0,Interest on Loan Capital | 234 | 154 | 218 | 131
2018-19,General,392,Interest on Consumer Security Deposit,682,570.0,716.0,628.0,Interest on Consumer Security Deposit | 682 | 570 | 716 | 628
2018-19,General,392,Provision for bad and doubtful debts,232,24.0,232.0,,Provision for bad and doubtful debts | 232 | 24 | 232
2018-19,General,392,Other Expenses,16,68.0,17.0,71.0,Other Expenses | 16 | 68 | 17 | 71
2018-19,General,392,Intra-State Transmission Charges,"6,539",5418.0,6619.0,5499.0,"Intra-State Transmission Charges | 6,539 | 5,418 | 6,619 | 5,499"
2018-19,General,392,Incentives/Discounts,299,259.0,314.0,272.0,Incentives/Discounts | 299 | 259 | 314 | 272
2018-19,General,392,Contribution to contingency reserves,14,,15.0,,Contribution to contingency reserves | 14 | 15
2018-19,General,392,Return on Equity Capital,191,234.0,192.0,251.0,Return on Equity Capital | 191 | 234 | 192 | 251
2018-19,General,392,Past Period Surplus,"(1,032)",853.0,853.0,,"Past Period Surplus | (1,032) | (1,032) | 853 | 853"
2018-19,General,392,Impact of payment to MPECS in future years,43,43.0,40.0,40.0,Impact of payment to MPECS in future years | 43 | 43 | 40 | 40
2018-19,General,392,Total Revenue Expenditure,"60,164",61092.0,65059.0,65629.0,"Total Revenue Expenditure | 60,164 | 61,092 | 65,059 | 65,629"
2018-19,General,392,Revenue from Sale of Power,"68,155",65384.0,72977.0,68565.0,"Revenue from Sale of Power | 68,155 | 65,384 | 72,977 | 68,565"
2018-19,General,392,Non-Tariff Income,903,1051.0,945.0,1104.0,"Non-Tariff Income | 903 | 1,051 | 945 | 1,104"
2018-19,General,392,Total Revenue,"69,796",66557.0,74690.0,69794.0,"Total Revenue | 69,796 | 66,557 | 74,690 | 69,794"
2018-19,General,392,Power Purchase Expenses,"50,817",52394.0,53334.0,54741.0,"Power Purchase Expenses | 50,817 | 52,394 | 53,334 | 54,741"
2018-19,General,392,Operation & Maintenance Expenses,"6,268",7596.0,6454.0,8056.0,"Operation & Maintenance Expenses | 6,268 | 7,596 | 6,454 | 8,056"
2018-19,General,392,Depreciation Expenses,"2,450",3011.0,2498.0,3235.0,"Depreciation Expenses | 2,450 | 3,011 | 2,498 | 3,235"
2018-19,General,392,Interest on Loan Capital,"2,341",1536.0,2176.0,1311.0,"Interest on Loan Capital | 2,341 | 1,536 | 2,176 | 1,311"
2018-19,General,392,Interest on Consumers Security Deposit,758,634.0,796.0,697.0,Interest on Consumers Security Deposit | 758 | 634 | 796 | 697
2018-19,General,392,Provision for bad and doubtful debts,258,26.0,258.0,,Provision for bad and doubtful debts | 258 | 26 | 258
2018-19,General,392,Intra-State Transmission Charges MSLDC charge,"6,539",5418.0,6619.0,5499.0,"Intra-State Transmission Charges MSLDC charge | 6,539 | 5,418 | 6,619 | 5,499"
2018-19,General,392,DSM expenses,,,0.0,,DSM expenses | 0
2018-19,General,392,Return on Equity Capital,"1,716",2102.0,1719.0,2255.0,"Return on Equity Capital | 1,716 | 2,102 | 1,719 | 2,255"
2018-19,General,392,Past Period Adjustment by Commission,"(1,032)",853.0,853.0,,"Past Period Adjustment by Commission | (1,032) | (1,032) | 853 | 853"
2018-19,General,393,Add: Impact of payment to MPECS in future years,43,43.0,40.0,40.0,Add: Impact of payment to MPECS in future years | 43 | 43 | 40 | 40
2018-19,General,393,Aggregate Revenue Requirement,"70,449",72190.0,75369.0,77166.0,"Aggregate Revenue Requirement | 70,449 | 72,190 | 75,369 | 77,166"
2018-19,General,393,Total Revenue,"70,449",67200.0,75369.0,70471.0,"Total Revenue | 70,449 | 67,200 | 75,369 | 70,471"
2018-19,General,393,Revenue Gap/(Surplus),,4990.0,6695.0,,"Revenue Gap/(Surplus) | 4,990 | 6,695"
2018-19,General,393,Operation & Maintenance Expenses,"4,074",4937.0,4774.0,4195.0,"Operation & Maintenance Expenses | 4,074 | 4,937 | 4,774 | 4,195 | 5,237 | 5,015"
2018-19,General,393,Depreciation,"2,205",2710.0,2096.0,2248.0,"Depreciation | 2,205 | 2,710 | 2,096 | 2,248 | 2,912 | 2,170"
2018-19,General,393,Interest on Loan Capital,"2,107",1382.0,1433.0,1958.0,"Interest on Loan Capital | 2,107 | 1,382 | 1,433 | 1,958 | 1,180 | 1,324"
2018-19,General,393,Interest on Deposits from Consumers and Distribution System Users,76,63.0,74.0,80.0,Interest on Deposits from Consumers and Distribution System Users | 76 | 63 | 74 | 80 | 70 | 82
2018-19,General,393,Provision for Bad and Doubtful Debts,26,3.0,3.0,26.0,Provision for Bad and Doubtful Debts | 26 | 3 | 3 | 26 | 0 | 0
2018-19,General,393,Total Revenue Expenditure,"8,761",9230.0,8505.0,8784.0,"Total Revenue Expenditure | 8,761 | 9,230 | 8,505 | 8,784 | 9,533 | 8,717"
2018-19,General,393,Return on Equity Capital,"1,525",1867.0,1787.0,1527.0,"Return on Equity Capital | 1,525 | 1,867 | 1,787 | 1,527 | 2,004 | 1,931"
2018-19,General,393,Aggregate Revenue Requirement,"10,285",11097.0,10292.0,10311.0,"Aggregate Revenue Requirement | 10,285 | 11,097 | 10,292 | 10,311 | 11,537 | 10,649"
2018-19,General,393,Aggregate Revenue Requirement from Distribution Wires,"9,632",10454.0,9649.0,9631.0,"Aggregate Revenue Requirement from Distribution Wires | 9,632 | 10,454 | 9,649 | 9,631 | 10,861 | 9,972"
2018-19,General,394,Power Purchase Expenses (incl. Inter- State Transmission Charges),"50,817",52394.0,50589.0,53334.0,"Power Purchase Expenses (incl. Inter- State Transmission Charges) | 50,817 | 52,394 | 50,589 | 53,334 | 54,741 | 52,738"
2018-19,General,394,Operation & Maintenance Expenses,"2,194",2659.0,2570.0,2259.0,"Operation & Maintenance Expenses | 2,194 | 2,659 | 2,570 | 2,259 | 2,820 | 2,700"
2018-19,General,394,Depreciation,245,301.0,233.0,250.0,Depreciation | 245 | 301 | 233 | 250 | 324 | 241
2018-19,General,394,Interest on Loan Capital,234,154.0,159.0,218.0,Interest on Loan Capital | 234 | 154 | 159 | 218 | 131 | 147
2018-19,General,394,Interest on Deposits from Consumers and Distribution System Users,682,570.0,667.0,716.0,Interest on Deposits from Consumers and Distribution System Users | 682 | 570 | 667 | 716 | 628 | 734
2018-19,General,394,Provision for Bad and Doubtful Debts,232,24.0,24.0,232.0,Provision for Bad and Doubtful Debts | 232 | 24 | 24 | 232 | 0 | 0
2018-19,General,394,Other Expenses,16,68.0,66.0,17.0,Other Expenses | 16 | 68 | 66 | 17 | 71 | 70
2018-19,General,394,"Intra-State Transmission Charges, incl. MSLDC Fees & Charges","6,539",5418.0,4303.0,6619.0,"Intra-State Transmission Charges, incl. MSLDC Fees & Charges | 6,539 | 5,418 | 4,303 | 6,619 | 5,499 | 4,864"
2018-19,General,394,Incentives/Discounts,299,259.0,259.0,314.0,Incentives/Discounts | 299 | 259 | 259 | 314 | 272 | 272
2018-19,General,394,Total Revenue Expenditure,"61,273",61847.0,58871.0,63975.0,"Total Revenue Expenditure | 61,273 | 61,847 | 58,871 | 63,975 | 64,485 | 61,766"
2018-19,General,394,Return on Equity Capital,191,234.0,199.0,192.0,Return on Equity Capital | 191 | 234 | 199 | 192 | 251 | 215
2018-19,General,394,Aggregate Revenue Requirement,"61,464",62081.0,59070.0,64166.0,"Aggregate Revenue Requirement | 61,464 | 62,081 | 59,070 | 64,166 | 64,736 | 61,981"
2018-19,General,394,Non-Tariff Income,903,1051.0,1051.0,945.0,"Non-Tariff Income | 903 | 1,051 | 1,051 | 945 | 1,104 | 1,104"
2018-19,General,394,Aggregate Revenue Requirement from Retail Supply,"59,822",60908.0,57896.0,62453.0,"Aggregate Revenue Requirement from Retail Supply | 59,822 | 60,908 | 57,896 | 62,453 | 63,506 | 60,751"
2018-19,General,394,Power Purchase Expenses,"50,817",52394.0,50589.0,53334.0,"Power Purchase Expenses | 50,817 | 52,394 | 50,589 | 53,334 | 54,741 | 52,738"
2018-19,General,394,Depreciation Expenses,"2,450",3011.0,2329.0,2498.0,"Depreciation Expenses | 2,450 | 3,011 | 2,329 | 2,498 | 3,235 | 2,411"
2018-19,General,394,Interest on Loan Capital,"2,341",1536.0,1593.0,2176.0,"Interest on Loan Capital | 2,341 | 1,536 | 1,593 | 2,176 | 1,311 | 1,471"
2018-19,General,394,Interest on Deposits from Consumers and Distribution System Users,758,633.0,741.0,796.0,Interest on Deposits from Consumers and Distribution System Users | 758 | 633 | 741 | 796 | 697 | 816
2018-19,General,394,Provision for Bad and Doubtful Debts,258,27.0,26.0,258.0,Provision for Bad and Doubtful Debts | 258 | 27 | 26 | 258 | 0 | 0
2018-19,General,395,Intra-State Transmission Charges andMSLDC Charges,"6,539",5418.0,4303.0,6619.0,"Intra-State Transmission Charges andMSLDC Charges | 6,539 | 5,418 | 4,303 | 6,619 | 5,499 | 4,864"
2018-19,General,395,Total Revenue Expenditure,"70,033",71077.0,67376.0,72758.0,"Total Revenue Expenditure | 70,033 | 71,077 | 67,376 | 72,758 | 74,018 | 70,484"
2018-19,General,395,Return on Equity Capital,"1,716",2101.0,1986.0,1719.0,"Return on Equity Capital | 1,716 | 2,101 | 1,986 | 1,719 | 2,255 | 2,146"
2018-19,General,395,Aggregate Revenue Requirement,"71,749",73178.0,69362.0,74477.0,"Aggregate Revenue Requirement | 71,749 | 73,178 | 69,362 | 74,477 | 76,273 | 72,629"
2018-19,General,395,Impact of payment to MPECS in future years,43,43.0,43.0,40.0,Impact of payment to MPECS in future years | 43 | 43 | 43 | 40 | 40 | 40
2018-19,General,395,Aggregate Revenue Requirement from Retail Tariff,"69,924",71527.0,67711.0,72892.0,"Aggregate Revenue Requirement from Retail Tariff | 69,924 | 71,527 | 67,711 | 72,892 | 74,533 | 70,889"
2018-19,General,395,Revenue from Sale of Power,"68,155",65384.0,65639.0,72977.0,"Revenue from Sale of Power | 68,155 | 65,384 | 65,639 | 72,977 | 68,565 | 69,086"
2018-19,General,395,Revenue Gap/(Surplus),,4990.0,918.0,6695.0,"Revenue Gap/(Surplus) | 4,990 | 918 | 6,695 | 2,530"
2018-19,General,400,True Up Requirement for FY 15-16,"5,546",409.0,599.0,527.0,"True Up Requirement for FY 15-16 | 5,546 | 1-10-2015 | 30-09-2018 | 409 | 599 | 527 | 270 | 1,805"
2018-19,General,400,True Up Requirement for FY 16-17,"6,704",362.0,637.0,327.0,"True Up Requirement for FY 16-17 | 6,704 | 1-10-2016 | 30-09-2018 | 362 | 637 | 327 | 1,325"
2018-19,General,400,Revenue Gap for FY 17-18,"5,420",257.0,264.0,522.0,"Revenue Gap for FY 17-18 | 5,420 | 1-10-2017 | 30-09-2018 | 257 | 264 | 522"
2018-19,General,400,Impact of Review Order for FY 14-15,216,12.0,21.0,11.0,Impact of Review Order for FY 14-15 | 216 | 1-10-2016 | 30-09-2018 | 12 | 21 | 11 | 43
2018-19,General,400,Difference in Sharing of Efficiency Loss due to higher Dist. Losses FY 14-15,935,50.0,89.0,46.0,Difference in Sharing of Efficiency Loss due to higher Dist. Losses FY 14-15 | 935 | 1-10-2016 | 30-09-2018 | 50 | 89 | 46 | 185
2018-19,General,400,Total,"18,821",409.0,1023.0,1530.0,"Total | 18,821 | 409 | 1,023 | 1,530 | 918 | 3,880"
2018-19,General,401,Truing up Gap FY 2015-16,,,5032.0,,"Truing up Gap FY 2015-16 | 5,032"
2018-19,General,401,Carrying cost for FY 2015-16,,,371.0,,Carrying cost for FY 2015-16 | 14.75% | Half Year | 371
2018-19,General,401,Carrying cost for FY 2016-17,,,543.0,,Carrying cost for FY 2016-17 | 10.79% | Full Year | 543
2018-19,General,401,Carrying cost for FY 2017-18,,,513.0,,Carrying cost for FY 2017-18 | 10.20% | Full Year | 513
2018-19,General,401,Carrying cost for FY 2018-19,,,238.0,,Carrying cost for FY 2018-19 | 9.45% | Half Year | 238
2018-19,General,401,Carrying cost for FY 2018-19,Carrying Cost for impact of FY 2015-16 True-up,,1665.0,,"Carrying Cost for impact of FY 2015-16 True-up | 1,665"
2018-19,General,401,Truing up Gap FY 2016-17,,,4897.0,,"Truing up Gap FY 2016-17 | 4,897"
2018-19,General,401,Carrying cost for FY 2016-17,,,264.0,,Carrying cost for FY 2016-17 | 10.79% | Half Year | 264
2018-19,General,401,Carrying cost for FY 2017-18,,,500.0,,Carrying cost for FY 2017-18 | 10.20% | Full Year | 500
2018-19,General,401,Carrying cost for FY 2018-19,,,231.0,,Carrying cost for FY 2018-19 | 9.45% | Half Year | 231
2018-19,General,401,Carrying cost for FY 2018-19,Carrying Cost for impact of FY 2016-17 True-up,,995.0,,Carrying Cost for impact of FY 2016-17 True-up | 995
2018-19,General,401,Impact of Review Order for FY 2014-15,,,216.0,,Impact of Review Order for FY 2014-15 | 216
2018-19,General,401,Carrying cost for FY 2014-15,,,15.93,,Carrying cost for FY 2014-15 | 14.75% | Half Year | 15.93
2018-19,General,401,Carrying cost for FY 2015-16,,,31.86,,Carrying cost for FY 2015-16 | 14.75% | Full Year | 31.86
2018-19,General,401,Carrying cost for FY 2016-17,,,23.31,,Carrying cost for FY 2016-17 | 10.79% | Full Year | 23.31
2018-19,General,405,True Up Requirement for FY 2015-16,"5,546",,5032.0,,"True Up Requirement for FY 2015-16 | 5,546 | 5,032"
2018-19,General,405,True Up Requirement for FY 2016-17,"6,704",,4897.0,,"True Up Requirement for FY 2016-17 | 6,704 | 4,897"
2018-19,General,405,Revenue Gap for FY 2017-18,"5,420",,5308.0,,"Revenue Gap for FY 2017-18 | 5,420 | 5,308"
2018-19,General,405,Revenue Gap for FY 2018-19,"4,990",,918.0,,"Revenue Gap for FY 2018-19 | 4,990 | 918"
2018-19,General,405,Revenue Gap for FY 2019-20,"6,695",,2530.0,,"Revenue Gap for FY 2019-20 | 6,695 | 2,530"
2018-19,General,423,Sales,,103713.93,108369.24,212083.17,"Sales | MU | (a) | 1,03,713.93 | 1,08,369.24 | 2,12,083.17"
2018-19,General,423,ARR,,66556.98,71616.52,138173.51,"ARR | Rs Cr | (b) | 66,556.98 | 71,616.52 | 1,38,173.51"
2018-19,General,423,Revenue at Existing Tariff,,65638.75,69086.17,134724.93,"Revenue at Existing Tariff | Rs Cr | (c) | 65,638.75 | 69,086.17 | 1,34,724.93"
2018-19,General,423,Revenue Gap,,918.23,2530.35,3448.58,"Revenue Gap | Rs Cr | (d)=(b)-(c) | 918.23 | 2,530.35 | 3,448.58"
2018-19,General,423,Past Period Revenue Gap,,,17201.93,,"Past Period Revenue Gap | Rs Cr | (d1) | 17,201.93"
2018-19,General,423,Cum. Revenue Gap for Control Period,,18120.16,20650.51,,"Cum. Revenue Gap for Control Period | Rs Cr | (d2) | 18,120.16 | 20,650.51"
2018-19,General,423,ACoS,,6.42,6.61,6.52,ACoS | Rs/kW | (e )= (b)/(a) | 6.42 | 6.61 | 6.52
2018-19,General,425,ABR at Existing Tariff,Rs/kWh,6.33,6.38,6.35,ABR at Existing Tariff | Rs/kWh | (f )= (c)/(a) x 10 | 6.33 | 6.38 | 6.35
2018-19,General,425,PU Revenue Gap,Rs/kWh,0.09,0.23,0.16,PU Revenue Gap | Rs/kWh | (g )= (d)/(a) x 10 | 0.09 | 0.23 | 0.16
2018-19,General,425,Cum. Revenue Gap for past period (adjust),Rs Cr,8600.97,8600.97,17201.93,"Cum. Revenue Gap for past period (adjust) | Rs Cr | (h) | 8,600.97 | 8,600.97 | 17,201.93"
2018-19,General,425,Total ARR (to be recovered),Rs Cr,75157.95,80217.49,155375.44,"Total ARR (to be recovered) | Rs Cr | (i)=(b)+(h) | 75,157.95 | 80,217.49 | 1,55,375.44"
