FY,Section,Page,Category,Units,Fixed_Charge,Energy_Charge,Wheeling_Charge,Raw_Row
2019-20,HT_Industry,688,HT I(B): HT - Industry - Seasonal,463.00,463.0,7.11,,HT I(B): HT - Industry - Seasonal | 463.00 | 7.11
2019-20,HT_Industry,688,HT I(A): HT - Industry - General,472.00,472.0,6.73,,HT I(A): HT - Industry - General | 472.00 | 6.73
2019-20,LT_Residential,689,HT I(B): HT - Industry - Seasonal,472.00,,6.99,,HT I(B): HT - Industry - Seasonal | 472.00 | 6.99
2019-20,General,691,All Units,411.00,411.0,,,All Units | 411.00 | 11.47
2019-20,General,691,All Units,432.00,432.0,,,All Units | 432.00 | 11.20
2019-20,General,691,All Units,454.00,454.0,,,All Units | 454.00 | 10.95
2019-20,General,692,All Units,463.00,463.0,,,All Units | 463.00 | 9.75
2019-20,General,692,All Units,472.00,472.0,,,All Units | 472.00 | 9.30
2019-20,HT_Commercial,693,EHV,411.00,,6.76,,EHV | 411.00 | 6.76
2019-20,HT_Commercial,693,EHV,411.00,6.76,0.57,,HT | 411.00 | 6.76 | 0.57
2019-20,HT_Commercial,693,EHV,432.00,,6.86,,EHV | 432.00 | 6.86
2019-20,HT_Commercial,693,EHV,432.00,6.86,0.56,,HT | 432.00 | 6.86 | 0.56
2019-20,HT_Commercial,693,EHV,454.00,6.86,0.55,,HT | 454.00 | 6.86 | 0.55
2019-20,HT_Commercial,693,EHV,463.00,,5.56,,EHV | 463.00 | 5.56
2019-20,HT_Commercial,693,EHV,463.00,5.56,0.54,,HT | 463.00 | 5.56 | 0.54
2019-20,HT_Commercial,694,EHV,472.00,,5.31,,EHV | 472.00 | 5.31
2019-20,LT_Agriculture,696,All Units,463.00,463.0,6.17,,All Units | 463.00 | 6.17
2019-20,LT_Agriculture,697,HT V (A): HT Agriculture Pumpsets,72.00,,3.79,,HT V (A): HT Agriculture Pumpsets | 72.00 | 3.79
2019-20,LT_Agriculture,697,HT V (B): HT Agriculture Others,72.00,,5.2,,HT V (B): HT Agriculture Others | 72.00 | 5.20
2019-20,LT_Agriculture,697,EHV,,,0.56,,HT | 0.56
2019-20,LT_Agriculture,698,HT V (A): HT Agriculture Pumpsets,76.00,,3.69,,HT V (A): HT Agriculture Pumpsets | 76.00 | 3.69
2019-20,LT_Agriculture,698,HT V (B): HT Agriculture Others,76.00,,5.1,,HT V (B): HT Agriculture Others | 76.00 | 5.10
2019-20,LT_Agriculture,698,EHV,,,0.55,,HT | 0.55
2019-20,LT_Residential,699,EHV,,,0.53,,HT | 0.53
2019-20,LT_Residential,699,EHV,329.00,,5.7,,EHV | 329.00 | 5.70
2019-20,LT_Residential,699,EHV,329.00,0.57,5.7,,HT | 329.00 | 0.57 | 5.70
2019-20,LT_PublicServices,700,EHV,345.00,0.56,5.7,,HT | 345.00 | 0.56 | 5.70
2019-20,LT_PublicServices,700,EHV,362.00,0.55,5.7,,HT | 362.00 | 0.55 | 5.70
2019-20,LT_PublicServices,700,EHV,369.00,,5.2,,EHV | 369.00 | 5.20
2019-20,LT_PublicServices,700,EHV,369.00,0.54,5.2,,HT | 369.00 | 0.54 | 5.20
2019-20,LT_PublicServices,700,EHV,376.00,0.53,5.2,,HT | 376.00 | 0.53 | 5.20
2019-20,LT_PublicServices,703,All Units,472.00,,7.24,,All Units | 472.00 | 7.24
2019-20,LT_Residential,722,HT I(A): HT - Industry (General),8.50,8428370.0,34038.0,,"HT I(A): HT - Industry (General) | 13,912 | Rs./kVA/Month | 411.00 | 7.02 | 0.57 | 34,038 | 8,428,370 | 4,157 | 23,895 | 1,432 | 29,484 | -559 | 28,924 | 8.50"
2019-20,LT_Residential,722,HT I(C): HT - Industry (Seasonal),10.23,61625.0,119.0,,"HT I(C): HT - Industry (Seasonal) | 473 | Rs./kVA/Month | 411.00 | 7.28 | 0.57 | 119 | 61,625 | 30 | 87 | 7 | 124 | -2 | 122 | 10.23"
2019-20,LT_Residential,722,HT I(C): HT - Industry (Seasonal),,14385.0,34157.0,8489995.0,"HT I - Industry (Sub-Total) | 14,385 | 34,157 | 8,489,995 | 4,187 | 23,981 | 1,439 | 29,608 | -562 | 29,046 | 8.50"
2019-20,LT_Residential,722,HT II: HT - Commercial,13.48,572226.0,1915.0,,"HT II: HT - Commercial | 3,210 | Rs./kVA/Month | 411.00 | 11.47 | 0.57 | 1,915 | 572,226 | 282 | 2,197 | 108 | 2,587 | -6 | 2,581 | 13.48"
2019-20,LT_Residential,722,HT III: HT - Railways/Metro/Monorail Traction,8.24,16981.0,86.0,,"HT III: HT - Railways/Metro/Monorail Traction | 85 | Rs./kVA/Month | 411.00 | 6.76 | 0.57 | 86 | 16,981 | 8 | 58 | 4 | 70 | 70 | 8.24"
2019-20,LT_Residential,722,HT IV: HT - Public Water Works (PWW),7.35,323510.0,1735.0,,"HT IV: HT - Public Water Works (PWW) | 1,005 | Rs./kVA/Month | 411.00 | 6.07 | 0.57 | 1,735 | 323,510 | 160 | 1,053 | 93 | 1,305 | -31 | 1,274 | 7.35"
2019-20,LT_Residential,722,HT V(A): HT - Agriculture Pumpsets,4.22,377636.0,1376.0,,"HT V(A): HT - Agriculture Pumpsets | 1,035 | Rs./kVA/Month | 72.00 | 3.79 | 0.57 | 1,376 | 377,636 | 33 | 522 | 26 | 580 | 580 | 4.22"
2019-20,LT_Residential,722,HT V(B)): HT - Agriculture Others,6.01,75297.0,271.0,,"HT V(B)): HT - Agriculture Others | 439 | Rs./kVA/Month | 72.00 | 5.20 | 0.57 | 271 | 75,297 | 7 | 141 | 15 | 163 | 163 | 6.01"
2019-20,LT_Residential,722,HT VI: HT - Group Housing Societies (Residential),7.06,53855.0,246.0,,"HT VI: HT - Group Housing Societies (Residential) | 391 | Rs./kVA/Month | 329.00 | 5.70 | 0.57 | 246 | 53,855 | 21 | 140 | 12 | 174 | 174 | 7.06"
2019-20,LT_Residential,722,HT VIII(A): HT - Public Services- Government,9.28,61458.0,281.0,,"HT VIII(A): HT - Public Services- Government | 353 | Rs./kVA/Month | 411.00 | 7.74 | 0.57 | 281 | 61,458 | 30 | 217 | 16 | 263 | -3 | 260 | 9.28"
2019-20,LT_Residential,722,HT VIII(B): HT - Public Services- Others,11.12,211803.0,842.0,,"HT VIII(B): HT - Public Services- Others | 1,063 | Rs./kVA/Month | 411.00 | 9.48 | 0.57 | 842 | 211,803 | 104 | 799 | 42 | 945 | -9 | 937 | 11.12"
2019-20,LT_Residential,722,HT - MSPGCL-Aux Supply,,80156.0,238.0,,"HT - MSPGCL-Aux Supply | 27 | Rs./kVA/Month | 238 | 80,156"
2019-20,LT_Residential,722,HT IX: HT – Electric Vehicle Charging Station,8.29,1037.0,0.0,,"HT IX: HT – Electric Vehicle Charging Station | 4 | Rs./kVA/Month | 70.00 | 4.93 | 0.57 | 0 | 1,037 | 0 | 0 | 0 | 0 | 0 | 8.29"
2019-20,LT_Residential,722,HT IX: HT – Electric Vehicle Charging Station,,21996.0,41147.0,10262916.0,"Sub-Total HT Category | 21,996 | 41,147 | 10,262,916 | 4,833 | 29,107 | 1,756 | 35,696 | -610 | 35,086 | 8.53"
2019-20,LT_Residential,722,LT I(A): LT - Residential-BPL Category (0-30 units),3.69,44996.0,45.0,,"LT I(A): LT - Residential-BPL Category (0-30 units) | 371,771 | Rs./Connection/Month | 26.00 | 1.12 | 45 | 44,996 | 12 | 5 | 17 | 17 | 3.69"
2019-20,LT_Residential,722,LT I(A): LT - Residential-BPL Category (0-30 units),,20110228.0,22608.0,22939298.0,"LT I(B): LT - Residential | 20,110,228 | 22,608 | 22,939,298 | 2,413 | 11,647 | 3,277 | 17,337 | 17,337 | 7.67"
2019-20,LT_Residential,722,0-100,6.03,,14856.0,,"0-100 | 13,890,954 | Rs./Connection/Month | 100.00 | 3.46 | 1.45 | 14,856 | 1,667 | 5,140 | 2,153 | 8,960 | 8,960 | 6.03"
2019-20,LT_Residential,722,101-300,9.94,,5709.0,,"101-300 | 5,044,734 | Rs./Connection/Month | 100.00 | 7.43 | 1.45 | 5,709 | 605 | 4,242 | 827 | 5,675 | 5,675 | 9.94"
2019-20,LT_Residential,722,301-500,12.84,,918.0,,"301-500 | 820,826 | Rs./Connection/Month | 100.00 | 10.32 | 1.45 | 918 | 98 | 947 | 133 | 1,178 | 1,178 | 12.84"
2019-20,LT_Residential,722,501-1000,13.54,,1126.0,,"501-1000 | 353,714 | Rs./Connection/Month | 100.00 | 11.71 | 1.45 | 1,126 | 42 | 1,318 | 163 | 1,524 | 1,524 | 13.54"
2019-20,LT_Residential,722,Three Phase Connection,,,340.0,,Three Phase Connection | Rs./Connection/Month | 340.00
2019-20,LT_Residential,722,Three Phase Connection,7.66,22984293.0,22653.0,,"LT I: LT - Residential (Sub- | 20,481,998 | 22,653 | 22,984,293 | 2,425 | 11,652 | 3,277 | 17,354 | 17,354 | 7.66"
2019-20,LT_Residential,722,LT II(A): LT - Non-Residential (0- 20 kW),10.61,4046026.0,5150.0,,"LT II(A): LT - Non-Residential (0- 20 kW) | 1,922,687 | Rs./Connection/Month | 403.00 | 7.36 | 1.45 | 5,150 | 4,046,026 | 930 | 3,790 | 746 | 5,467 | 5,467 | 10.61"
2019-20,LT_Residential,723,LT II(B): LT - Non-Residential (>20 kW and ≤ 50 kW),14.01,372189.0,987.0,,"LT II(B): LT - Non-Residential (>20 kW and ≤ 50 kW) | 24,113 | Rs./kW/Month | 403.00 | 10.72 | 1.45 | 987 | 372,189 | 180 | 1,058 | 143 | 1,381 | 2 | 1,382 | 14.01"
2019-20,LT_Residential,723,LT II(C): LT - Non-Residential (Above 50 kW),16.11,264585.0,642.0,,"LT II(C): LT - Non-Residential (Above 50 kW) | 16,308 | Rs./kW/Month | 403.00 | 12.83 | 1.45 | 642 | 264,585 | 116 | 824 | 93 | 1,032 | 2 | 1,034 | 16.11"
2019-20,LT_Residential,723,LT II(C): LT - Non-Residential (Above 50 kW),11.63,4682800.0,6779.0,,"LT II: LT - Non-Residential | 1,963,107 | 6,779 | 4,682,800 | 1,226 | 5,672 | 983 | 7,880 | 3 | 7,883 | 11.63"
2019-20,LT_Residential,723,LT III(A): LT - Public Water Works (0-20 kW),4.03,106251.0,698.0,,"LT III(A): LT - Public Water Works (0-20 kW) | 53,425 | Rs./kW/Month | 100.00 | 2.40 | 1.45 | 698 | 106,251 | 13 | 168 | 101 | 282 | 282 | 4.03"
2019-20,LT_Residential,723,LT III(B): LT - Public Water Works (>20 kW-40 kW),5.68,26579.0,86.0,,"LT III(B): LT - Public Water Works (>20 kW-40 kW) | 1,092 | Rs./kW/Month | 121.00 | 3.78 | 1.45 | 86 | 26,579 | 4 | 33 | 13 | 49 | 49 | 5.68"
2019-20,LT_Residential,723,LT III (C): LT - Public Water Works (Above 40 kW),7.12,33027.0,106.0,,"LT III (C): LT - Public Water Works (Above 40 kW) | 556 | Rs./kW/Month | 150.00 | 5.11 | 1.45 | 106 | 33,027 | 6 | 54 | 15 | 76 | 76 | 7.12"
2019-20,LT_Residential,723,LT III (C): LT - Public Water Works (Above 40 kW),4.56,165856.0,891.0,,"LT III: LT - Public Water | 55,073 | 891 | 165,856 | 23 | 255 | 129 | 406 | 406 | 4.56"
2019-20,LT_Residential,723,LT IV(A): LT - AG Un-metered- Pumpsets (Category 1 Zones),4.43,3470555.0,4733.0,,"LT IV(A): LT - AG Un-metered- Pumpsets (Category 1 Zones) | 687,152 | 4,733 | 3,470,555 | 1,412 | 686 | 2,098 | 2,098 | 4.43"
2019-20,LT_Residential,723,(a) 0 - 5 HP,4.45,2807691.0,3751.0,,"(a) 0 - 5 HP | 555,908 | Rs./HP/Month | 334.00 | 145 | 3,751 | 2,807,691 | 1,125 | 544 | 1,669 | 1,669 | 4.45"
2019-20,LT_Residential,723,(b) > 5 HP - 7.5 HP,4.37,662865.0,982.0,,"(b) > 5 HP - 7.5 HP | 131,244 | Rs./HP/Month | 360.00 | 145 | 982 | 662,865 | 286 | 142 | 429 | 429 | 4.37"
2019-20,LT_Residential,723,LT IV(A): LT - AG Un-metered- Pumpsets (Category 2 Zones),4.54,3952444.0,4051.0,,"LT IV(A): LT - AG Un-metered- Pumpsets (Category 2 Zones) | 782,564 | 4,051 | 3,952,444 | 1,253 | 587 | 1,840 | 1,840 | 4.54"
2019-20,LT_Residential,723,(a) 0 - 5 HP,4.38,2950393.0,3116.0,,"(a) 0 - 5 HP | 584,163 | Rs./HP/Month | 258.00 | 145 | 3,116 | 2,950,393 | 913 | 452 | 1,365 | 1,365 | 4.38"
2019-20,LT_Residential,723,(b) > 5 HP - 7.5 HP,5.08,1002051.0,935.0,,"(b) > 5 HP - 7.5 HP | 198,401 | Rs./HP/Month | 282.00 | 145 | 935 | 1,002,051 | 339 | 135 | 475 | 475 | 5.08"
2019-20,LT_Residential,723,(c) Above 7.5 HP,4.48,7422999.0,8783.0,,"LT IV(A): LT - AG Un-metered- | 1,469,716 | 8,783 | 7,422,999 | 2,664 | 1,273 | 3,937 | 3,937 | 4.48"
2019-20,LT_Residential,723,LT IV(B): LT -AG Metered- Pumpsets,3.71,14691223.0,17564.0,,"LT IV(B): LT -AG Metered- Pumpsets | 2,792,958 | Rs./HP/Month | 41.00 | 1.85 | 1.45 | 17,564 | 14,691,223 | 723 | 3,249 | 2,546 | 6,518 | 6,518 | 3.71"
2019-20,LT_Residential,723,LT IV(C): LT - AG Metered- Others,7.95,323968.0,137.0,,"LT IV(C): LT - AG Metered- Others | 29,136 | Rs./kW/Month | 111.00 | 3.34 | 1.45 | 137 | 323,968 | 43 | 46 | 20 | 109 | 109 | 7.95"
2019-20,LT_Residential,723,LT IV(C): LT - AG Metered- Others,3.99,22438190.0,26483.0,,"LT IV - LT - Agriculture (Sub- | 4,291,810 | 26,483 | 22,438,190 | 3,430 | 3,295 | 3,839 | 10,564 | 10,564 | 3.99"
2019-20,LT_Residential,723,LT V -Industry (0 - 20 kW),7.24,2390923.0,2509.0,,"LT V -Industry (0 - 20 kW) | 281,174 | Rs./Connection/Month | 454.00 | 5.21 | 1.45 | 2,509 | 2,390,923 | 153 | 1,299 | 364 | 1,815 | 1,815 | 7.24"
2019-20,LT_Residential,723,LT V -Industry (Above 20 kW),8.90,1978562.0,5007.0,,"LT V -Industry (Above 20 kW) | 4,670 | Rs./kW/Month | 303.00 | 6.11 | 1.45 | 5,007 | 1,978,562 | 719 | 3,046 | 726 | 4,491 | -35 | 4,456 | 8.90"
2019-20,LT_Residential,723,LT V -Industry (Above 20 kW),,285844.0,7515.0,4369486.0,"LT V -Industry(Sub-Total) | 285,844 | 7,515 | 4,369,486 | 873 | 4,344 | 1,089 | 6,306 | -35 | 6,271 | 8.34"
2019-20,LT_Residential,723,"LT VI (A) Street Light-Gram Panchayat, A,B&C Class MCs",6.51,206420.0,1740.0,,"LT VI (A) Street Light-Gram Panchayat, A,B&C Class MCs | 68,803 | Rs./Connection/Month | 111.00 | 4.90 | 1.45 | 1,740 | 206,420 | 27 | 853 | 252 | 1,132 | 1,132 | 6.51"
2019-20,LT_Industry,724,LT VI (B) Street Light - Municipal Corporation Areas,7.96,212179.0,518.0,,"LT VI (B) Street Light - Municipal Corporation Areas | 29,996 | Rs./Connection/Month | 111.00 | 5.97 | 1.45 | 518 | 212,179 | 28 | 309 | 75 | 413 | 413 | 7.96"
2019-20,LT_Industry,724,LT VI (B) Street Light - Municipal Corporation Areas,,98799.0,2258.0,418599.0,"LT VI Street Light (Sub-Total) | 98,799 | 2,258 | 418,599 | 56 | 1,162 | 327 | 1,545 | 1,545 | 6.84"
2019-20,LT_Industry,724,(i) 0-20 kW,7.99,42636.0,50.0,,"(i) 0-20 kW | 40,521 | Rs./Connection/Month | 333.00 | 3.31 | 1.45 | 50 | 42,636 | 16 | 17 | 7 | 40 | 40 | 7.99"
2019-20,LT_Industry,724,(ii) 20 kW-50 kW,7.80,4593.0,12.0,,"(ii) 20 kW-50 kW | 488 | Rs./kW/Month | 333.00 | 4.89 | 1.45 | 12 | 4,593 | 2 | 6 | 2 | 9 | -0 | 9 | 7.80"
2019-20,LT_Industry,724,(iii) Above 50 kW,8.84,3964.0,11.0,,"(iii) Above 50 kW | 195 | Rs./kW/Month | 333.00 | 6.01 | 1.45 | 11 | 3,964 | 2 | 7 | 2 | 10 | -0 | 10 | 8.84"
2019-20,LT_Industry,724,(iii) Above 50 kW,8.09,51194.0,73.0,,"LT VII (A) Public Services- | 41,204 | 73 | 51,194 | 20 | 29 | 11 | 59 | -0 | 59 | 8.09"
2019-20,LT_Industry,724,(i) 0-20 kW,7.39,169476.0,272.0,,"(i) 0-20 kW | 67,797 | Rs./Connection/Month | 362.00 | 4.86 | 1.45 | 272 | 169,476 | 29 | 132 | 39 | 201 | 201 | 7.39"
2019-20,LT_Industry,724,(ii) 20 kW-50 kW,10.43,35500.0,95.0,,"(ii) 20 kW-50 kW | 2,612 | Rs./kW/Month | 362.00 | 7.44 | 1.45 | 95 | 35,500 | 15 | 71 | 14 | 100 | -1 | 99 | 10.43"
2019-20,LT_Industry,724,(iii) Above 50 kW,10.52,36738.0,124.0,,"(iii) Above 50 kW | 1,244 | Rs./kW/Month | 362.00 | 7.84 | 1.45 | 124 | 36,738 | 16 | 97 | 18 | 131 | -1 | 131 | 10.52"
2019-20,LT_Industry,724,(iii) Above 50 kW,8.77,241713.0,492.0,,"LT VII (B) Public Services-Others | 71,653 | 492 | 241,713 | 61 | 301 | 71 | 433 | -1 | 431 | 8.77"
2019-20,LT_Industry,724,(iii) Above 50 kW,,112856.0,565.0,292907.0,"LT VII Public Services | 112,856 | 565 | 292,907 | 80 | 330 | 82 | 492 | -2 | 490 | 8.68"
2019-20,LT_Industry,724,(iii) Above 50 kW,5.50,,0.0,,LT VIII – Electric Vehicle | Rs./kW/Month | 70.00 | 4.05 | 1.45 | 0 | 0 | 0 | 0 | 0 | 5.50
2019-20,LT_Industry,724,(iii) Above 50 kW,,27289486.0,67145.0,55352132.0,"Sub-Total LT Category | 27,289,486 | 67,145 | 55,352,132 | 8,112 | 26,709 | 9,726 | 44,547 | -34 | 44,514 | 6.63"
2019-20,LT_Industry,724,Bhiwandi,4.75,,3758.0,,"Bhiwandi | 4.75 | 3,758 | 1,785 | 1,785 | 1,785 | 4.75"
2019-20,LT_Industry,724,Stand By Charges,,396.0,396.0,396.0,Stand By Charges | 396 | 396 | 396
2019-20,LT_Industry,724,LF /Incentives/Discount,,-243.0,-243.0,-243.0,LF /Incentives/Discount | -243 | -243 | -243
2019-20,LT_Industry,724,LF /Incentives/Discount,,27311482.0,112050.0,65615047.0,"MSEDCL Total Revenue | 27,311,482 | 112,050 | 65,615,047 | 12,945 | 57,755 | 11,482 | 82,182 | -644 | 81,538 | 7.28"
2019-20,LT_Residential,726,HT I(A): HT - Industry (General),8.49,8749244.0,35400.0,,"HT I(A): HT - Industry (General) | 14,308 | Rs./kVA/Month | 432.00 | 6.96 | 0.56 | 35,400 | 8,749,244 | 4,536 | 24,638 | 1,464 | 30,637 | -582 | 30,055 | 8.49"
2019-20,LT_Residential,726,HT I(C): HT - Industry (Seasonal),,14781.0,35518.0,8810869.0,"HT I - Industry (Sub-Total) | 14,781 | 35,518 | 8,810,869 | 4,568 | 24,724 | 1,470 | 30,762 | -584 | 30,178 | 8.50"
2019-20,LT_Residential,726,HT II: HT - Commercial,13.27,583742.0,1956.0,,"HT II: HT - Commercial | 3,266 | Rs./kVA/Month | 432.00 | 11.20 | 0.56 | 1,956 | 583,742 | 303 | 2,190 | 108 | 2,601 | -6 | 2,595 | 13.27"
2019-20,LT_Residential,726,HT III: HT - Railways/Metro/Monorail Traction,8.38,17344.0,87.0,,"HT III: HT - Railways/Metro/Monorail Traction | 85 | Rs./kVA/Month | 432.00 | 6.86 | 0.56 | 87 | 17,344 | 9 | 60 | 4 | 73 | 73 | 8.38"
2019-20,LT_Residential,726,HT IV: HT - Public Water Works (PWW),7.52,344314.0,1778.0,,"HT IV: HT - Public Water Works (PWW) | 1,038 | Rs./kVA/Month | 432.00 | 6.17 | 0.56 | 1,778 | 344,314 | 178 | 1,097 | 93 | 1,369 | -32 | 1,337 | 7.52"
2019-20,LT_Residential,726,HT V(A): HT - Agriculture Pumpsets,4.13,394231.0,1419.0,,"HT V(A): HT - Agriculture Pumpsets | 1,061 | Rs./kVA/Month | 76.00 | 3.69 | 0.56 | 1,419 | 394,231 | 36 | 524 | 27 | 586 | 586 | 4.13"
2019-20,LT_Residential,726,HT V(B)): HT - Agriculture Others,5.91,75297.0,279.0,,"HT V(B)): HT - Agriculture Others | 451 | Rs./kVA/Month | 76.00 | 5.10 | 0.56 | 279 | 75,297 | 7 | 142 | 16 | 165 | 165 | 5.91"
2019-20,LT_Residential,726,HT VI: HT - Group Housing Societies (Residential),7.09,54271.0,248.0,,"HT VI: HT - Group Housing Societies (Residential) | 405 | Rs./kVA/Month | 345.00 | 5.70 | 0.56 | 248 | 54,271 | 22 | 141 | 12 | 176 | 176 | 7.09"
2019-20,LT_Residential,726,HT VIII(A): HT - Public Services-Government,9.33,64018.0,293.0,,"HT VIII(A): HT - Public Services-Government | 372 | Rs./kVA/Month | 432.00 | 7.74 | 0.56 | 293 | 64,018 | 33 | 227 | 16 | 277 | -3 | 274 | 9.33"
2019-20,LT_Residential,726,HT VIII(B): HT - Public Services-Others,10.90,220621.0,881.0,,"HT VIII(B): HT - Public Services-Others | 1,116 | Rs./kVA/Month | 432.00 | 9.21 | 0.56 | 881 | 220,621 | 114 | 812 | 44 | 969 | -9 | 960 | 10.90"
2019-20,LT_Residential,726,HT IX: HT – Electric Vehicle Charging Station,8.35,1060.0,0.0,,"HT IX: HT – Electric Vehicle Charging Station | 5 | Rs./kVA/Month | 70.00 | 4.94 | 0.56 | 0 | 1,060 | 0 | 0 | 0 | 0 | 0 | 8.35"
2019-20,LT_Residential,726,HT IX: HT – Electric Vehicle Charging Station,,22605.0,42699.0,10644863.0,"Sub-Total HT Category | 22,605 | 42,699 | 10,644,863 | 5,270 | 29,918 | 1,791 | 36,979 | -634 | 36,344 | 8.51"
2019-20,LT_Residential,726,LT I(A): LT - Residential-BPL Category (0-30 units),3.79,47940.0,47.0,,"LT I(A): LT - Residential-BPL Category (0-30 units) | 386,687 | Rs./Connection/Month | 27.00 | 1.14 | 47 | 47,940 | 13 | 5 | 18 | 18 | 3.79"
2019-20,LT_Residential,726,LT I(A): LT - Residential-BPL Category (0-30 units),,20917251.0,23709.0,24440148.0,"LT I(B): LT - Residential | 20,917,251 | 23,709 | 24,440,148 | 2,560 | 12,146 | 3,282 | 17,989 | 17,989 | 7.59"
2019-20,LT_Residential,726,0-100,5.96,,15579.0,,"0-100 | 14,448,444 | Rs./Connection/Month | 102.00 | 3.44 | 1.38 | 15,579 | 1,768 | 5,359 | 2,157 | 9,284 | 9,284 | 5.96"
2019-20,LT_Residential,726,101-300,9.80,,5987.0,,"101-300 | 5,247,141 | Rs./Connection/Month | 102.00 | 7.34 | 1.38 | 5,987 | 642 | 4,395 | 829 | 5,866 | 5,866 | 9.80"
2019-20,LT_Residential,726,301-500,12.83,,962.0,,"301-500 | 853,760 | Rs./Connection/Month | 102.00 | 10.36 | 1.38 | 962 | 105 | 997 | 133 | 1,235 | 1,235 | 12.83"
2019-20,LT_Residential,726,501-1000,13.59,,1181.0,,"501-1000 | 367,906 | Rs./Connection/Month | 102.00 | 11.82 | 1.38 | 1,181 | 45 | 1,396 | 163 | 1,604 | 1,604 | 13.59"
2019-20,LT_Residential,727,Unknown,7.58,24488088.0,23756.0,,"LT I: LT - Residential (Sub- | 21,303,938 | 23,756 | 24,488,088 | 2,573 | 12,152 | 3,282 | 18,007 | 18,007 | 7.58"
2019-20,LT_Residential,727,LT II(A): LT - Non-Residential (0-20 kW),10.35,4349696.0,5570.0,,"LT II(A): LT - Non-Residential (0-20 kW) | 2,000,699 | Rs./Connection/Month | 415.00 | 7.18 | 1.38 | 5,570 | 4,349,696 | 996 | 3,999 | 771 | 5,767 | 5,767 | 10.35"
2019-20,LT_Residential,727,LT II(B): LT - Non-Residential (>20 kW and ≤ 50 kW),14.05,400124.0,1070.0,,"LT II(B): LT - Non-Residential (>20 kW and ≤ 50 kW) | 25,091 | Rs./kW/Month | 415.00 | 10.79 | 1.38 | 1,070 | 400,124 | 199 | 1,155 | 148 | 1,502 | 2 | 1,504 | 14.05"
2019-20,LT_Residential,727,LT II(C): LT - Non-Residential (Above 50 kW),16.21,283538.0,694.0,,"LT II(C): LT - Non-Residential (Above 50 kW) | 17,466 | Rs./kW/Month | 415.00 | 12.95 | 1.38 | 694 | 283,538 | 128 | 899 | 96 | 1,124 | 2 | 1,125 | 16.21"
2019-20,LT_Residential,727,LT II(C): LT - Non-Residential (Above 50 kW),11.45,5033357.0,7334.0,,"LT II: LT - Non-Residential | 2,043,256 | 7,334 | 5,033,357 | 1,324 | 6,053 | 1,015 | 8,392 | 4 | 8,396 | 11.45"
2019-20,LT_Residential,727,LT III(A): LT - Public Water Works (0-20 kW),4.03,114226.0,742.0,,"LT III(A): LT - Public Water Works (0-20 kW) | 55,593 | Rs./kW/Month | 103.00 | 2.46 | 1.38 | 742 | 114,226 | 14 | 183 | 103 | 299 | 299 | 4.03"
2019-20,LT_Residential,727,LT III(B): LT - Public Water Works (>20 kW-40 kW),5.67,28419.0,92.0,,"LT III(B): LT - Public Water Works (>20 kW-40 kW) | 1,119 | Rs./kW/Month | 125.00 | 3.82 | 1.38 | 92 | 28,419 | 4 | 35 | 13 | 52 | 52 | 5.67"
2019-20,LT_Residential,727,LT III (C): LT - Public Water Works (Above 40 kW),7.12,35314.0,106.0,,"LT III (C): LT - Public Water Works (Above 40 kW) | 570 | Rs./kW/Month | 155.00 | 5.12 | 1.38 | 106 | 35,314 | 7 | 54 | 15 | 76 | 76 | 7.12"
2019-20,LT_Residential,727,LT III (C): LT - Public Water Works (Above 40 kW),4.54,177958.0,940.0,,"LT III: LT - Public Water | 57,281 | 940 | 177,958 | 25 | 272 | 130 | 427 | 427 | 4.54"
2019-20,LT_Residential,727,LT IV(A): LT - AG Un- metered-Pumpsets (Category 1 Zones),4.50,3470555.0,4733.0,,"LT IV(A): LT - AG Un- metered-Pumpsets (Category 1 Zones) | 687,152 | 4,733 | 3,470,555 | 1,475 | 655 | 2,130 | 2,130 | 4.50"
2019-20,LT_Residential,727,LT IV(A): LT - AG Un- metered-Pumpsets (Category 2 Zones),4.61,3952444.0,4051.0,,"LT IV(A): LT - AG Un- metered-Pumpsets (Category 2 Zones) | 782,564 | 4,051 | 3,952,444 | 1,307 | 561 | 1,868 | 1,868 | 4.61"
2019-20,LT_Residential,727,LT IV(B): LT -AG Metered- Pumpsets,3.72,15120091.0,18076.0,,"LT IV(B): LT -AG Metered- Pumpsets | 2,875,948 | Rs./HP/Month | 42.00 | 1.91 | 1.38 | 18,076 | 15,120,091 | 762 | 3,453 | 2,502 | 6,717 | 6,717 | 3.72"
2019-20,LT_Residential,727,LT IV(C): LT - AG Metered- Others,7.95,333426.0,137.0,,"LT IV(C): LT - AG Metered- Others | 30,003 | Rs./kW/Month | 114.00 | 3.23 | 1.38 | 137 | 333,426 | 46 | 44 | 19 | 109 | 109 | 7.95"
2019-20,LT_Agriculture,728,Unknown,4.01,22876516.0,26996.0,,"LT IV - LT - Agriculture | 4,375,666 | 26,996 | 22,876,516 | 3,590 | 3,497 | 3,737 | 10,824 | 10,824 | 4.01"
2019-20,LT_Agriculture,728,LT V -Industry (0 - 20 kW),6.96,2508791.0,2630.0,,"LT V -Industry (0 - 20 kW) | 281,174 | Rs./Connection/Month | 468.00 | 5.01 | 1.38 | 2,630 | 2,508,791 | 158 | 1,309 | 364 | 1,831 | 1,831 | 6.96"
