FY,Section,Page,Category,Units,Fixed_Charge,Energy_Charge,Wheeling_Charge,Raw_Row
2019-20,LT_Residential,458,HT VIII: HT - Temporary Supply,,16.85,17.76,,HT VIII: HT - Temporary Supply | 16.85 | 17.76 | 233% | 238% | 5% | 5%
2019-20,LT_Residential,458,HT IX : HT - Public Services Govt,,10.73,11.07,,HT IX : HT - Public Services Govt | 10.73 | 11.07 | 148% | 148% | 0% | 3%
2019-20,LT_Residential,458,HT IX : HT - Public Services Others,,12.71,12.98,,HT IX : HT - Public Services Others | 12.71 | 12.98 | 175% | 174% | -2% | 2%
2019-20,LT_Residential,458,HT Total,,9.12,9.31,,HT Total | 9.12 | 9.31 | 126% | 124% | -2% | 2%
2019-20,LT_Residential,458,LT I: LT - Residential,,7.21,7.47,,LT I: LT - Residential | 7.21 | 7.47 | 100% | 100% | 0% | 4%
2019-20,LT_Residential,458,LT II: LT - Non-Residential,,11.46,11.72,,LT II: LT - Non-Residential | 11.46 | 11.72 | 158% | 157% | -2% | 2%
2019-20,LT_Residential,458,LT III: LT - Public Water Works (PWW),,4.18,4.3,,LT III: LT - Public Water Works (PWW) | 4.18 | 4.30 | 58% | 58% | 0% | 3%
2019-20,LT_Residential,458,LT IV: LT - Agriculture Metered,,3.71,3.85,,LT IV: LT - Agriculture Metered | 3.71 | 3.85 | 51% | 51% | 0% | 4%
2019-20,LT_Residential,458,LT V (A): LT - Industry - Power Looms,,7.33,7.52,,LT V (A): LT - Industry - Power Looms | 7.33 | 7.52 | 101% | 101% | -1% | 3%
2019-20,LT_Residential,458,LT V (B): LT - Industry – General,,8.82,9.23,,LT V (B): LT - Industry – General | 8.82 | 9.23 | 122% | 123% | 2% | 5%
2019-20,LT_Residential,458,LT VI: LT - Street Light,,6.5,6.61,,LT VI: LT - Street Light | 6.50 | 6.61 | 90% | 88% | -1% | 2%
2019-20,LT_Residential,458,LT VIII: LT - Advertisements and Hoardings,,20.39,21.31,,LT VIII: LT - Advertisements and Hoardings | 20.39 | 21.31 | 282% | 285% | 3% | 5%
2019-20,LT_Residential,458,LT IX: LT - Crematorium and Burial Grounds,,5.15,5.28,,LT IX: LT - Crematorium and Burial Grounds | 5.15 | 5.28 | 71% | 71% | -1% | 2%
2019-20,LT_Residential,458,LT X- Public Services Govt.,,7.1,7.37,,LT X- Public Services Govt. | 7.10 | 7.37 | 98% | 99% | 1% | 4%
2019-20,LT_Residential,458,LT X- Public Services Others,,9.43,9.82,,LT X- Public Services Others | 9.43 | 9.82 | 130% | 131% | 1% | 4%
2019-20,LT_Residential,458,LT Total,,6.15,6.4,,LT Total | 6.15 | 6.40 | 85% | 86% | 1% | 4%
2019-20,LT_Residential,459,HT I (A): HT - Industry,7.70,9.25,9.46,,HT I (A): HT - Industry | 7.70 | 9.25 | 9.46 | 124% | 123% | -1% | 2%
2019-20,LT_Residential,459,HT II: HT - Commercial,,15.44,15.6,,HT II: HT - Commercial | 15.44 | 15.60 | 207% | 203% | -4% | 1%
2019-20,LT_Residential,459,HT III: HT - Railways/Metro/Monorail Traction,,11.0,11.42,,HT III: HT - Railways/Metro/Monorail Traction | 11.00 | 11.42 | 147% | 148% | 1% | 4%
2019-20,LT_Residential,459,HT IV: HT - Public Water Works (PWW),,8.5,8.78,,HT IV: HT - Public Water Works (PWW) | 8.50 | 8.78 | 114% | 114% | 0% | 3%
2019-20,LT_Residential,459,HT V: HT - Agriculture Pumps,,4.58,4.66,,HT V: HT - Agriculture Pumps | 4.58 | 4.66 | 61% | 61% | -1% | 2%
2019-20,LT_Residential,459,HT VI: HT - Group Housing Societies (Residential),,8.81,9.24,,HT VI: HT - Group Housing Societies (Residential) | 8.81 | 9.24 | 118% | 120% | 2% | 5%
2019-20,LT_Residential,459,HT VIII: HT - Temporary Supply,,17.76,18.72,,HT VIII: HT - Temporary Supply | 17.76 | 18.72 | 238% | 243% | 6% | 5%
2019-20,LT_Residential,459,HT IX : HT - Public Services Govt,,11.07,11.41,,HT IX : HT - Public Services Govt | 11.07 | 11.41 | 148% | 148% | 0% | 3%
2019-20,LT_Residential,459,HT IX : HT - Public Services Others,,12.98,13.25,,HT IX : HT - Public Services Others | 12.98 | 13.25 | 174% | 172% | -1% | 2%
2019-20,LT_Residential,459,HT Total,,9.31,9.49,,HT Total | 9.31 | 9.49 | 124% | 123% | -1% | 2%
2019-20,LT_Residential,459,LT I: LT - Residential,,7.47,7.73,,LT I: LT - Residential | 7.47 | 7.73 | 100% | 100% | 0% | 3%
2019-20,LT_Residential,459,LT II: LT - Non-Residential,,11.72,11.94,,LT II: LT - Non-Residential | 11.72 | 11.94 | 157% | 155% | -1% | 2%
2019-20,LT_Residential,459,LT III: LT - Public Water Works (PWW),,4.3,4.41,,LT III: LT - Public Water Works (PWW) | 4.30 | 4.41 | 58% | 57% | 0% | 3%
2019-20,LT_Residential,459,LT IV: LT - Agriculture Metered,,3.85,3.96,,LT IV: LT - Agriculture Metered | 3.85 | 3.96 | 51% | 51% | 0% | 3%
2019-20,LT_Residential,459,LT V (A): LT - Industry - Power Looms,,7.52,7.78,,LT V (A): LT - Industry - Power Looms | 7.52 | 7.78 | 101% | 101% | 1% | 4%
2019-20,LT_Residential,459,LT V (B): LT - Industry – General,,9.23,9.63,,LT V (B): LT - Industry – General | 9.23 | 9.63 | 123% | 125% | 2% | 4%
2019-20,LT_Residential,459,LT VI: LT - Street Light,,6.61,6.79,,LT VI: LT - Street Light | 6.61 | 6.79 | 88% | 88% | 0% | 3%
2019-20,LT_Residential,459,LT VIII: LT - Advertisements and Hoardings,,21.31,22.24,,LT VIII: LT - Advertisements and Hoardings | 21.31 | 22.24 | 285% | 289% | 4% | 4%
2019-20,LT_Residential,459,LT IX: LT - Crematorium and Burial Grounds,,5.28,5.39,,LT IX: LT - Crematorium and Burial Grounds | 5.28 | 5.39 | 71% | 70% | -1% | 2%
2019-20,LT_Residential,459,LT X- Public Services Govt.,,7.37,7.62,,LT X- Public Services Govt. | 7.37 | 7.62 | 99% | 99% | 1% | 3%
2019-20,LT_Residential,459,LT X- Public Services Others,,9.82,10.2,,LT X- Public Services Others | 9.82 | 10.20 | 131% | 132% | 1% | 4%
2019-20,LT_Residential,459,LT Total,,6.4,6.64,,LT Total | 6.40 | 6.64 | 86% | 86% | 1% | 4%
2019-20,LT_Residential,460,HT I (A): HT - Industry,7.90,9.46,9.67,,HT I (A): HT - Industry | 7.90 | 9.46 | 9.67 | 123% | 122% | -1% | 2%
2019-20,LT_Residential,460,HT II: HT - Commercial,,15.6,15.76,,HT II: HT - Commercial | 15.60 | 15.76 | 203% | 200% | -3% | 1%
2019-20,LT_Residential,460,HT III: HT - Railways/Metro/Monorail Traction,,11.42,11.84,,HT III: HT - Railways/Metro/Monorail Traction | 11.42 | 11.84 | 148% | 150% | 2% | 4%
2019-20,LT_Residential,460,HT IV: HT - Public Water Works (PWW),,8.78,9.05,,HT IV: HT - Public Water Works (PWW) | 8.78 | 9.05 | 114% | 115% | 0% | 3%
2019-20,LT_Residential,460,HT V: HT - Agriculture Pumps,,4.66,4.73,,HT V: HT - Agriculture Pumps | 4.66 | 4.73 | 61% | 60% | -1% | 2%
2019-20,LT_Residential,460,HT VI: HT - Group Housing Societies (Residential),,9.24,9.68,,HT VI: HT - Group Housing Societies (Residential) | 9.24 | 9.68 | 120% | 123% | 2% | 5%
2019-20,LT_Residential,460,HT VIII: HT - Temporary Supply,,18.72,19.73,,HT VIII: HT - Temporary Supply | 18.72 | 19.73 | 243% | 250% | 7% | 5%
2019-20,LT_Residential,460,HT IX : HT - Public Services Govt,,11.41,11.76,,HT IX : HT - Public Services Govt | 11.41 | 11.76 | 148% | 149% | 1% | 3%
2019-20,LT_Residential,460,HT IX : HT - Public Services Others,,13.25,13.52,,HT IX : HT - Public Services Others | 13.25 | 13.52 | 172% | 171% | -1% | 2%
2019-20,LT_Residential,460,HT Total,,9.49,9.66,,HT Total | 9.49 | 9.66 | 123% | 122% | -1% | 2%
2019-20,LT_Residential,460,LT I: LT - Residential,,,7.96,,LT I: LT - Residential | 7 . 7 3 | 7.96 | 100% | 101% | 0% | 3%
2019-20,LT_Residential,460,LT II: LT - Non-Residential,,11.94,12.14,,LT II: LT - Non-Residential | 11.94 | 12.14 | 155% | 154% | -2% | 2%
2019-20,LT_Residential,460,LT III: LT - Public Water Works (PWW),,4.41,4.5,,LT III: LT - Public Water Works (PWW) | 4.41 | 4.50 | 57% | 57% | 0% | 2%
2019-20,LT_Residential,460,LT IV: LT - Agriculture Metered,,3.96,4.05,,LT IV: LT - Agriculture Metered | 3.96 | 4.05 | 51% | 51% | 0% | 2%
2019-20,LT_Residential,460,LT V (A): LT - Industry - Power Looms,,7.78,8.03,,LT V (A): LT - Industry - Power Looms | 7.78 | 8.03 | 101% | 102% | 1% | 3%
2019-20,LT_Residential,460,LT V (B): LT - Industry – General,,9.63,10.01,,LT V (B): LT - Industry – General | 9.63 | 10.01 | 125% | 127% | 2% | 4%
2019-20,LT_Residential,460,LT VI: LT - Street Light,,6.79,6.94,,LT VI: LT - Street Light | 6.79 | 6.94 | 88% | 88% | 0% | 2%
2019-20,LT_Residential,460,LT VIII: LT - Advertisements and Hoardings,,22.24,23.2,,LT VIII: LT - Advertisements and Hoardings | 22.24 | 23.20 | 289% | 294% | 5% | 4%
2019-20,LT_Residential,460,LT IX: LT - Crematorium and Burial Grounds,,5.39,5.47,,LT IX: LT - Crematorium and Burial Grounds | 5.39 | 5.47 | 70% | 69% | -1% | 2%
2019-20,LT_Residential,460,LT X- Public Services Govt.,,7.62,7.85,,LT X- Public Services Govt. | 7.62 | 7.85 | 99% | 99% | 0% | 3%
2019-20,LT_Residential,460,LT X- Public Services Others,,10.2,10.55,,LT X- Public Services Others | 10.20 | 10.55 | 132% | 134% | 1% | 3%
2019-20,LT_Residential,460,LT Total,,6.64,6.86,,LT Total | 6.64 | 6.86 | 86% | 87% | 1% | 3%
2019-20,LT_Residential,461,HT I (A): HT - Industry,8.10,9.67,9.85,,HT I (A): HT - Industry | 8.10 | 9.67 | 9.85 | 122% | 122% | -1% | 2%
2019-20,LT_Residential,461,HT II: HT - Commercial,,15.76,15.92,,HT II: HT - Commercial | 15.76 | 15.92 | 200% | 197% | -3% | 1%
2019-20,LT_Residential,461,HT III: HT - Railways/Metro/Monorail Traction,,11.84,12.29,,HT III: HT - Railways/Metro/Monorail Traction | 11.84 | 12.29 | 150% | 152% | 2% | 4%
2019-20,LT_Residential,461,HT IV: HT - Public Water Works (PWW),,9.05,9.32,,HT IV: HT - Public Water Works (PWW) | 9.05 | 9.32 | 115% | 115% | 1% | 3%
2019-20,LT_Residential,461,HT V: HT - Agriculture Pumps,,4.73,4.81,,HT V: HT - Agriculture Pumps | 4.73 | 4.81 | 60% | 59% | -1% | 2%
2019-20,LT_Residential,461,HT VI: HT - Group Housing Societies (Residential),,9.68,10.14,,HT VI: HT - Group Housing Societies (Residential) | 9.68 | 10.14 | 123% | 125% | 3% | 5%
2019-20,LT_Residential,461,HT VIII: HT - Temporary Supply,,19.73,20.83,,HT VIII: HT - Temporary Supply | 19.73 | 20.83 | 250% | 257% | 7% | 6%
2019-20,LT_Residential,461,HT IX : HT - Public Services Govt,,11.76,12.14,,HT IX : HT - Public Services Govt | 11.76 | 12.14 | 149% | 150% | 1% | 3%
2019-20,LT_Residential,461,HT IX : HT - Public Services Others,,13.52,13.8,,HT IX : HT - Public Services Others | 13.52 | 13.80 | 171% | 170% | -1% | 2%
2019-20,LT_Residential,461,HT Total,,9.66,9.81,,HT Total | 9.66 | 9.81 | 122% | 121% | -1% | 2%
2019-20,LT_Residential,461,LT I: LT - Residential,,,8.2,,LT I: LT - Residential | 7 . 9 6 | 8.20 | 101% | 101% | 0% | 3%
2019-20,LT_Residential,461,LT II: LT - Non-Residential,,12.14,12.33,,LT II: LT - Non-Residential | 12.14 | 12.33 | 154% | 152% | -1% | 2%
2019-20,LT_Residential,461,LT III: LT - Public Water Works (PWW),,4.5,4.59,,LT III: LT - Public Water Works (PWW) | 4.50 | 4.59 | 57% | 57% | 0% | 2%
2019-20,LT_Residential,461,LT IV: LT - Agriculture Metered,,4.05,4.14,,LT IV: LT - Agriculture Metered | 4.05 | 4.14 | 51% | 51% | 0% | 2%
2019-20,LT_Residential,461,LT V (A): LT - Industry - Power Looms,,8.03,8.27,,LT V (A): LT - Industry - Power Looms | 8.03 | 8.27 | 102% | 102% | 0% | 3%
2019-20,LT_Residential,461,LT V (B): LT - Industry – General,,10.01,10.39,,LT V (B): LT - Industry – General | 10.01 | 10.39 | 127% | 128% | 2% | 4%
2019-20,LT_Residential,461,LT VI: LT - Street Light,,6.94,7.1,,LT VI: LT - Street Light | 6.94 | 7.10 | 88% | 88% | 0% | 2%
2019-20,LT_Residential,461,LT VIII: LT - Advertisements and Hoardings,,23.2,24.18,,LT VIII: LT - Advertisements and Hoardings | 23.20 | 24.18 | 294% | 299% | 5% | 4%
2019-20,LT_Residential,461,LT IX: LT - Crematorium and Burial Grounds,,5.47,5.55,,LT IX: LT - Crematorium and Burial Grounds | 5.47 | 5.55 | 69% | 69% | -1% | 1%
2019-20,LT_Residential,461,LT X- Public Services Govt.,,7.85,8.1,,LT X- Public Services Govt. | 7.85 | 8.10 | 99% | 100% | 1% | 3%
2019-20,LT_Residential,461,LT X- Public Services Others,,10.55,10.9,,LT X- Public Services Others | 10.55 | 10.90 | 134% | 135% | 1% | 3%
2019-20,LT_Residential,461,LT Total,,6.86,7.08,,LT Total | 6.86 | 7.08 | 87% | 87% | 1% | 3%
2019-20,LT_Residential,462,HT I (A): HT - Industry,,7.31,9.4,8.5,HT I (A): HT - Industry | 7.31 | 9.40 | 8.50 | 120% | 116% | -4% | -10%
2019-20,LT_Residential,462,HT II: HT - Commercial,,15.84,13.47,,HT II: HT - Commercial | 15.84 | 13.47 | 187% | 184% | -3% | -15%
2019-20,LT_Residential,462,HT III: HT - Railways/Metro/Monorail Traction,,10.04,8.24,,HT III: HT - Railways/Metro/Monorail Traction | 10.04 | 8.24 | 123% | 113% | -11% | -18%
2019-20,LT_Residential,462,HT IV: HT - Public Water Works (PWW),,8.35,7.35,,HT IV: HT - Public Water Works (PWW) | 8.35 | 7.35 | 108% | 100% | -8% | -12%
2019-20,LT_Residential,462,HT V: HT - Agriculture,,4.8,4.51,,HT V: HT - Agriculture | 4.80 | 4.51 | 62% | 62% | -1% | -6%
2019-20,LT_Residential,462,HT VI: HT - Group Housing Societies (Residential),,8.74,7.06,,HT VI: HT - Group Housing Societies (Residential) | 8.74 | 7.06 | 103% | 96% | -7% | -19%
2019-20,LT_Residential,462,HT VIII (A) : HT - Public Services Govt,,10.78,9.28,,HT VIII (A) : HT - Public Services Govt | 10.78 | 9.28 | 134% | 127% | -7% | -14%
2019-20,LT_Residential,462,HT VIII (B) : HT - Public Services Others,,,11.12,,HT VIII (B) : HT - Public Services Others | 1 2 . 9 4 | 11.12 | 158% | 152% | -6% | -14%
2019-20,LT_Residential,462,HT VIII (B) : HT - Public Services Others,HT Total,9.59,8.53,,HT Total | 9.59 | 8.53 | 121% | 117% | -5% | -11%
2019-20,LT_Residential,462,LT I: LT - Residential,,8.03,7.66,,LT I: LT - Residential | 8.03 | 7.66 | 102% | 105% | 3% | -5%
2019-20,LT_Residential,462,LT II: LT - Non-Residential,,13.16,11.61,,LT II: LT - Non-Residential | 13.16 | 11.61 | 161% | 159% | -2% | -12%
2019-20,LT_Residential,462,LT III: LT - Public Water Works (PWW),,4.66,4.56,,LT III: LT - Public Water Works (PWW) | 4.66 | 4.56 | 62% | 62% | 1% | -2%
2019-20,LT_Residential,462,LT V: LT - Industry,,9.62,8.7,,LT V: LT - Industry | 9.62 | 8.70 | 117% | 119% | 2% | -10%
2019-20,LT_Residential,462,LT VI: LT - Street Light,,7.35,6.84,,LT VI: LT - Street Light | 7.35 | 6.84 | 96% | 94% | -3% | -7%
2019-20,LT_Residential,462,LT VII (A)- Public Services Govt.,,9.47,8.09,,LT VII (A)- Public Services Govt. | 9.47 | 8.09 | 115% | 111% | -5% | -15%
2019-20,LT_Residential,462,LT VII (B)- Public Services Others,,9.84,8.77,,LT VII (B)- Public Services Others | 9.84 | 8.77 | 134% | 120% | -14% | -11%
2019-20,LT_Residential,462,LT VII (B)- Public Services Others,LT Total,6.77,6.63,,LT Total | 6.77 | 6.63 | 92% | 91% | -2% | -2%
2019-20,LT_Residential,463,HT I (A): HT - Industry,,7.34,8.5,8.5,HT I (A): HT - Industry | 7.34 | 8.50 | 8.50 | 116% | 116% | 0% | 0%
2019-20,LT_Residential,463,HT II: HT - Commercial,,13.47,13.27,,HT II: HT - Commercial | 13.47 | 13.27 | 184% | 181% | -3% | -2%
2019-20,LT_Residential,463,HT III: HT - Railways/Metro/Monorail Traction,,8.24,8.38,,HT III: HT - Railways/Metro/Monorail Traction | 8.24 | 8.38 | 113% | 114% | 2% | 2%
2019-20,LT_Residential,463,HT IV: HT - Public Water Works (PWW),,7.35,7.52,,HT IV: HT - Public Water Works (PWW) | 7.35 | 7.52 | 100% | 103% | 2% | 2%
2019-20,LT_Residential,463,HT V: HT - Agriculture,,4.51,4.42,,HT V: HT - Agriculture | 4.51 | 4.42 | 62% | 60% | -1% | -2%
2019-20,LT_Residential,463,HT VI: HT - Group Housing Societies (Residential),,7.06,7.09,,HT VI: HT - Group Housing Societies (Residential) | 7.06 | 7.09 | 96% | 97% | 0% | 0%
2019-20,LT_Residential,463,HT VIII (A) : HT - Public Services Govt,,9.28,9.33,,HT VIII (A) : HT - Public Services Govt | 9.28 | 9.33 | 127% | 127% | 0% | 0%
2019-20,LT_Residential,463,HT VIII (B): HT - Public Services Others,,,10.9,,HT VIII (B): HT - Public Services Others | 1 1 . 1 2 | 10.90 | 152% | 149% | -3% | -2%
2019-20,LT_Residential,463,HT VIII (B): HT - Public Services Others,HT Total,8.53,8.51,,HT Total | 8.53 | 8.51 | 117% | 116% | -1% | 0%
2019-20,LT_Residential,463,LT I: LT - Residential,,7.66,7.58,,LT I: LT - Residential | 7.66 | 7.58 | 105% | 103% | -1% | -1%
2019-20,LT_Residential,463,LT II: LT - Non-Residential,,11.61,11.43,,LT II: LT - Non-Residential | 11.61 | 11.43 | 159% | 156% | -3% | -2%
2019-20,LT_Residential,463,LT III: LT - Public Water Works (PWW),,4.56,4.54,,LT III: LT - Public Water Works (PWW) | 4.56 | 4.54 | 62% | 62% | 0% | 0%
2019-20,LT_Residential,463,LT IV: LT - Agriculture Metered,,3.71,3.72,,LT IV: LT - Agriculture Metered | 3.71 | 3.72 | 51% | 51% | 0% | 0%
2019-20,LT_Residential,463,LT V: LT - Industry,,8.7,8.48,,LT V: LT - Industry | 8.70 | 8.48 | 119% | 116% | -3% | -3%
2019-20,LT_Residential,463,LT VI: LT - Street Light,,6.84,6.88,,LT VI: LT - Street Light | 6.84 | 6.88 | 94% | 94% | 0% | 1%
2019-20,LT_Residential,463,LT VII (A)- Public Services Govt.,,8.09,7.72,,LT VII (A)- Public Services Govt. | 8.09 | 7.72 | 111% | 105% | -5% | -5%
2019-20,LT_Residential,463,LT VII (B)- Public Services Others,,8.77,8.47,,LT VII (B)- Public Services Others | 8.77 | 8.47 | 120% | 116% | -4% | -3%
2019-20,LT_Residential,463,LT VII (B)- Public Services Others,LT Total,6.63,6.61,,LT Total | 6.63 | 6.61 | 91% | 90% | -1% | 0%
2019-20,LT_Residential,464,HT I (A): HT - Industry,,7.35,8.5,8.48,HT I (A): HT - Industry | 7.35 | 8.50 | 8.48 | 116% | 115% | 0% | 0%
2019-20,LT_Residential,464,HT II: HT - Commercial,,13.27,13.08,,HT II: HT - Commercial | 13.27 | 13.08 | 181% | 178% | -3% | -1%
2019-20,LT_Residential,464,HT III: HT - Railways/Metro/Monorail Traction,,8.38,8.43,,HT III: HT - Railways/Metro/Monorail Traction | 8.38 | 8.43 | 114% | 115% | 0% | 1%
2019-20,LT_Residential,464,HT IV: HT - Public Water Works (PWW),,7.52,7.6,,HT IV: HT - Public Water Works (PWW) | 7.52 | 7.60 | 103% | 103% | 1% | 1%
2019-20,LT_Residential,464,HT V: HT - Agriculture,,4.42,4.43,,HT V: HT - Agriculture | 4.42 | 4.43 | 60% | 60% | 0% | 0%
2019-20,LT_Residential,464,HT VI: HT - Group Housing Societies (Residential),,7.09,7.12,,HT VI: HT - Group Housing Societies (Residential) | 7.09 | 7.12 | 97% | 97% | 0% | 0%
2019-20,LT_Residential,464,HT VIII(A) : HT - Public Services Govt,,9.33,9.37,,HT VIII(A) : HT - Public Services Govt | 9.33 | 9.37 | 127% | 127% | 0% | 0%
2019-20,LT_Residential,464,HT VIII(B) : HT - Public Services Others,,,10.7,,HT VIII(B) : HT - Public Services Others | 1 0 . 9 0 | 10.70 | 149% | 146% | -3% | -2%
2019-20,LT_Residential,464,HT VIII(B) : HT - Public Services Others,HT Total,8.51,8.49,,HT Total | 8.51 | 8.49 | 116% | 115% | -1% | 0%
2019-20,LT_Residential,464,LT I: LT - Residential,,7.58,7.52,,LT I: LT - Residential | 7.58 | 7.52 | 103% | 102% | -1% | -1%
2019-20,LT_Residential,464,LT II: LT - Non-Residential,,11.43,11.29,,LT II: LT - Non-Residential | 11.43 | 11.29 | 156% | 154% | -2% | -1%
2019-20,LT_Residential,464,LT III: LT - Public Water Works (PWW),,4.54,4.52,,LT III: LT - Public Water Works (PWW) | 4.54 | 4.52 | 62% | 61% | 0% | -1%
2019-20,LT_Residential,464,LT IV: LT - Agriculture Metered,,3.72,3.73,,LT IV: LT - Agriculture Metered | 3.72 | 3.73 | 51% | 51% | 0% | 0%
2019-20,LT_Residential,464,LT V: LT - Industry,,8.48,8.59,,LT V: LT - Industry | 8.48 | 8.59 | 116% | 117% | 1% | 1%
2019-20,LT_Residential,464,LT VI: LT - Street Light,,6.88,6.96,,LT VI: LT - Street Light | 6.88 | 6.96 | 94% | 95% | 1% | 1%
2019-20,LT_Residential,464,LT VII(A)- Public Services Govt.,,7.72,7.7,,LT VII(A)- Public Services Govt. | 7.72 | 7.70 | 105% | 105% | -1% | 0%
2019-20,LT_Residential,464,LT VII(B) - Public Services Others,,8.47,8.38,,LT VII(B) - Public Services Others | 8.47 | 8.38 | 116% | 114% | -2% | -1%
2019-20,LT_Residential,464,LT VII(B) - Public Services Others,LT Total,6.61,6.64,,LT Total | 6.61 | 6.64 | 90% | 90% | 0% | 0%
2019-20,LT_Residential,465,HT I (A): HT - Industry,,7.37,8.48,8.45,HT I (A): HT - Industry | 7.37 | 8.48 | 8.45 | 115% | 115% | -1% | 0%
2019-20,LT_Residential,465,HT II: HT - Commercial,,13.08,12.85,,HT II: HT - Commercial | 13.08 | 12.85 | 178% | 174% | -4% | -2%
2019-20,LT_Residential,465,HT III: HT - Railways/Metro/Monorail Traction,,8.43,8.45,,HT III: HT - Railways/Metro/Monorail Traction | 8.43 | 8.45 | 115% | 115% | 0% | 0%
2019-20,LT_Residential,465,HT IV: HT - Public Water Works (PWW),,7.6,7.75,,HT IV: HT - Public Water Works (PWW) | 7.60 | 7.75 | 103% | 105% | 2% | 2%
2019-20,LT_Residential,465,HT V: HT - Agriculture,,4.43,4.53,,HT V: HT - Agriculture | 4.43 | 4.53 | 60% | 61% | 1% | 2%
2019-20,LT_Residential,465,HT VI: HT - Group Housing Societies (Residential),,7.12,7.15,,HT VI: HT - Group Housing Societies (Residential) | 7.12 | 7.15 | 97% | 97% | 0% | 0%
2019-20,LT_Residential,465,HT VIII(A) : HT - Public Services Govt,,9.37,9.38,,HT VIII(A) : HT - Public Services Govt | 9.37 | 9.38 | 127% | 127% | 0% | 0%
2019-20,LT_Residential,465,HT VIII(B) : HT - Public Services Others,,,10.07,,HT VIII(B) : HT - Public Services Others | 1 0 . 7 0 | 10.07 | 146% | 137% | -9% | -6%
2019-20,LT_Residential,465,HT VIII(B) : HT - Public Services Others,HT Total,8.49,8.45,,HT Total | 8.49 | 8.45 | 115% | 115% | -1% | 0%
2019-20,LT_Residential,465,LT I: LT - Residential,,7.52,7.43,,LT I: LT - Residential | 7.52 | 7.43 | 102% | 101% | -1% | -1%
2019-20,LT_Residential,465,LT II: LT - Non-Residential,,11.29,11.18,,LT II: LT - Non-Residential | 11.29 | 11.18 | 154% | 152% | -2% | -1%
2019-20,LT_Residential,465,LT III: LT - Public Water Works (PWW),,4.52,4.51,,LT III: LT - Public Water Works (PWW) | 4.52 | 4.51 | 61% | 61% | 0% | 0%
2019-20,LT_Residential,465,LT IV: LT - Agriculture Metered,,3.73,3.73,,LT IV: LT - Agriculture Metered | 3.73 | 3.73 | 51% | 51% | 0% | 0%
2019-20,LT_Residential,465,LT V: LT - Industry,,8.59,8.68,,LT V: LT - Industry | 8.59 | 8.68 | 117% | 118% | 1% | 1%
2019-20,LT_Residential,465,LT VI: LT - Street Light,,6.96,7.02,,LT VI: LT - Street Light | 6.96 | 7.02 | 95% | 95% | 1% | 1%
2019-20,LT_Residential,465,LT VII (A)- Public Services Govt.,,7.7,7.69,,LT VII (A)- Public Services Govt. | 7.70 | 7.69 | 105% | 104% | 0% | 0%
2019-20,LT_Residential,465,LT VII (B)- Public Services Others,,8.38,8.34,,LT VII (B)- Public Services Others | 8.38 | 8.34 | 114% | 113% | -1% | 0%
2019-20,LT_Residential,465,LT VII (B)- Public Services Others,LT Total,6.64,6.65,,LT Total | 6.64 | 6.65 | 90% | 90% | 0% | 0%
2019-20,LT_Residential,466,HT I (A): HT - Industry,,7.39,8.45,8.45,HT I (A): HT - Industry | 7.39 | 8.45 | 8.45 | 115% | 114% | 0% | 0%
2019-20,LT_Residential,466,HT II: HT - Commercial,,12.85,12.63,,HT II: HT - Commercial | 12.85 | 12.63 | 174% | 171% | -4% | -2%
2019-20,LT_Residential,466,HT III: HT - Railways/Metro/Monorail Traction,,8.45,8.43,,HT III: HT - Railways/Metro/Monorail Traction | 8.45 | 8.43 | 115% | 114% | -1% | 0%
2019-20,LT_Residential,466,HT IV: HT - Public Water Works (PWW),,7.75,7.91,,HT IV: HT - Public Water Works (PWW) | 7.75 | 7.91 | 105% | 107% | 2% | 2%
2019-20,LT_Residential,466,HT V: HT - Agriculture,,4.53,4.57,,HT V: HT - Agriculture | 4.53 | 4.57 | 61% | 62% | 0% | 1%
2019-20,LT_Residential,466,HT VI: HT - Group Housing Societies (Residential),,7.15,7.27,,HT VI: HT - Group Housing Societies (Residential) | 7.15 | 7.27 | 97% | 98% | 1% | 2%
2019-20,LT_Residential,466,HT VII(A) : HT - Public Services Govt,,9.38,9.52,,HT VII(A) : HT - Public Services Govt | 9.38 | 9.52 | 127% | 129% | 2% | 1%
2019-20,LT_Residential,466,HT VII(B) : HT - Public Services Others,,,9.78,,HT VII(B) : HT - Public Services Others | 1 0 . 0 7 | 9.78 | 137% | 132% | -4% | -3%
2019-20,LT_Residential,466,HT VII(B) : HT - Public Services Others,HT Total,8.45,8.44,,HT Total | 8.45 | 8.44 | 115% | 114% | 0% | 0%
2019-20,LT_Residential,466,LT I: LT - Residential,,7.43,7.4,,LT I: LT - Residential | 7.43 | 7.40 | 101% | 100% | -1% | 0%
2019-20,LT_Residential,466,LT II: LT - Non-Residential,,11.18,11.11,,LT II: LT - Non-Residential | 11.18 | 11.11 | 152% | 150% | -1% | -1%
2019-20,LT_Residential,466,LT III: LT - Public Water Works (PWW),,4.51,4.47,,LT III: LT - Public Water Works (PWW) | 4.51 | 4.47 | 61% | 60% | -1% | -1%
2019-20,LT_Residential,466,LT IV: LT - Agriculture Metered,,3.73,3.7,,LT IV: LT - Agriculture Metered | 3.73 | 3.70 | 51% | 50% | -1% | -1%
2019-20,LT_Residential,466,LT V: LT - Industry,,8.68,8.65,,LT V: LT - Industry | 8.68 | 8.65 | 118% | 117% | -1% | 0%
